"mid","codepost","censoredpost","politics","complaining","similarity"
"mt8vYnaOGz","昨晚做梦，梦里非要送回家（显然是不怀好意那种），结果上了一辆只有暴发户和军V才用的吉普以后，把送人回家这事儿彻底忘了。突然出现一个人给我看照片，是新D22第一场演出后的合影。里面只记得有和和小雨。其他的记不得了，还记得用的是莱卡CL，并且开了闪光灯。","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"mSFVwrETuE","我惊了，楼上叫床声太大了。。。。。用path的话说，夜不能寐啊。","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"mzHPB9nuwe","转发微博","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"mPozlQ9MHo","从美丽说看的。。。。谁能给一个合理的解释。。。。？","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"m7n4N4De9o","某网站的模特。。。我手欠了。。晚安。。妇女节快乐！！","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"mB1NXuwbYx","乐视怎么这么简单就给分类了，“激怒了绿洲的粉丝”。这样很容易被说绿洲脑残粉啊。为什么这张照片里Liam长得有点儿像贾丝婷碧波儿姑娘。。。","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"m7K9zTTBMw","经济发展需要见义勇为----长春街头的标语。这里见义勇为是特指劫富济贫么？","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","Yes","No",1
"m87Kp6WOFr","回复输的最惨的是吧？这次的韩方之战，到最后是个两败俱伤的结局。事实上已经是了。所以我对方粉绝对拉黑，绝对不纵容任何一个涉黑分子。","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","No","No",1
"mEj6urxzxc","呵呵，围殴假打！打黑变黑打，打假变假打。我还是坚持我那个逻辑；在一个黑白颠倒的社会里打假只有两个结果；真打的全部躺下了，站着的全是假打。一个正常的社会根本容不得假，可在一个官员以说谎言为荣的社会里，你打谁呀？这种社会里的打假专业户，它怎么可能是白的？！","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","Yes","No",1
"mRcZPcuL62","按高勇的逻辑，法院对存疑案件作有罪判决都是正确的，因为无法排除被告人有罪可能性。","请求大家一起转发。呼吁人大代表们亮出自己的良知，让这个不作为的最高人民法院知道无辜的人是不能杀的，冤案是必须纠正的，死扛不纠是要受到惩罚的。转发微博","Yes","No",1
"m4YFi56PtV","我第一层都没修到传说中各层次的财富自由，你修练到哪一层了？","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mc9UuhiMNb","今天收到诺基亚的邮件，说E7-00可以升级到贝拉系统了。于是我想进行升级。但是无论如何都搞不定。1）想备份手机，运行OVI软件，走到备份开始这步后，几秒钟就弹出提示“与设备的连接丢失”；2）如果直接选择软件更新，它又提示说你的电脑没连接到互联网；或者说，诺基亚套件正忙，总之搞不定。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"m6EgLO84Vg","靠谱！","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"m4YFYdxS9R","让很多女士成了母亲？有几奶啊？","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mNlhW6mcwN","身体绝对没有问题，那是哪里有问题了？回复我也觉得这个发言人该下课了，今天是三八节，他说老板身体绝对没问题。这是什么意思？发言人脑子有问题。坑领导嘛不是？重庆市委新闻发言人表示，他的身体“绝对没有问题”。那什么有问题？","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mA3PPQAe4A","何必去注册，在百度输入她的名字雷庆瑶，有很多照片。东方维纳斯","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mjxGHPRyMa","哈哈，他的意思是必须上酒，必须大餐栗代表的逻辑起点是公务接待不上茅台就得上拉菲。宗委员的逻辑起点人们非议官员子女出国，实际上人民非议的是出国的经费是怎么来的。为什么除了茅台就是拉菲呢？","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"m5PMYLJ3dX","有一台单反数码相机，再配合一个gigapan，就可以拍摄几十亿像素的照片了，太强了，出外旅游可以考虑买一个。几千元的价格也不算贵。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"m6EgLMgETx","你已经说过了，哈哈。不过，在iPad上看照片是一件很爽的事情。如果提高了分辨率，估计更棒。江郎才尽的感觉。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mptly6xIOR","泡泡画了音符，我本想告诉他，音符是在五线谱上的，后又转念一想，为何要用已有的概念去把他框住呢？","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mP6AhH5lgh","在中国当人大代表不仅是参政，同时也是一种荣誉。许多英雄人物、劳动模范虽然参政议政能力欠缺，但仍然被选为人大代表。这就是当下中国的现实。呵呵，对这个老太太的要求别那么苛刻。僵尸一枚。让这老太太参加英雄会，频频被一些小坏小坏的记者给别悠用心地釆访，于","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","Yes","No",1
"m4hyAHP66B","你走，我五里短亭十里长亭送了一程又一程；你来，我一点消息也不知，如何接你？你走，我不送你。你来，无论多大风多大雨，我要去接你。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mkbsNADvJt","【贺龙之女贺捷生对话新京报】新京报：现在一些中小学课本中删除了《朱德的扁担》、《狼牙山五壮士》等红色经典，你怎么看？贺捷生：我认为这是对革命先辈的一种背叛。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","Yes","No",1
"m1C00Gnxw","启功先生书法欣赏。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mkTE9nsoRC","看来叙利亚形势不妙。","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","Yes","No",1
"mJttA49rij","亲，只能补办的，说是“消磁”，其实是身份证内部有个内置芯片记录信息，有被磁化损坏的可能。所以，大家尽量不要把身份证和手机、银行卡、音响等物品长时间接触，也许偶尔一次没事，一旦有一次就悲催了身份证消磁怎么办？只能去补办吗？","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","No","No",1
"mpG8wQCN6y","【奥巴马称反对单独对叙利亚动武】随着叙利亚国内暴力升级，美一些政客开始鼓动美国仿效解决利比亚危机的模式，再次牵头对叙利亚发动空袭。-","谁敢和特警过不去，特警就和谁过不去。这个车的设计，就构成＂危害公共安全罪＂．出车检验，构成＂伪劣产品罪＂．可以对生产厂和使用者都进行行政处罚和刑事处罚．请两个全国人大代表和政协委员立即提案．","Yes","No",1
